주문번호,주문일시,상품명,구매자성별,구매자나이,주문금액,평점,배송지
8660,2025-05-12 02:00:00,스마트폰,여,25,"85,000원",3.0,경기
8661,2025-07-29 08:00:00,노트북,여,36,"900,000원",5.0,부산
8662,2025-02-03 01:00:00,모니터,남,50,"150,000원",2.0,서울
8663,2025-08-28 20:00:00,스마트폰,남,29,"150,000원",4.0,경기
8664,2025-07-03 22:00:00,기계식키보드,여,39,"300,000원",5.0,인천
8665,2025-02-16 06:00:00,스마트폰,여,28,"900,000원",5.0,부산
8666,2025-08-25 08:00:00,무선마우스,여,34,"150,000원",5.0,서울
8667,2025-06-18 21:00:00,노트북,여,58,"300,000원",1.0,서울
8668,2025-06-14 01:00:00,노트북,여,21,"300,000원",5.0,부산
8669,2025-06-15 03:00:00,무선마우스,여,23,"85,000원",5.0,경기
8670,2025-07-25 22:00:00,모니터,남,43,"150,000원",3.0,광주
8671,2025-09-03 17:00:00,무선마우스,여,37,"1,200,000원",5.0,서울
8672,2025-02-16 12:00:00,노트북,여,30,"1,200,000원",5.0,부산
8673,2025-03-14 22:00:00,기계식키보드,남,56,"35,000원",5.0,부산
8674,2025-06-17 19:00:00,모니터,여,45,"1,200,000원",,광주
8675,2025-08-28 09:00:00,헤드셋,여,27,"1,200,000원",5.0,대구
8676,2025-07-31 00:00:00,스마트폰,남,41,"300,000원",5.0,부산
8677,2025-09-05 10:00:00,헤드셋,남,24,"300,000원",2.0,대전
8678,2025-05-22 13:00:00,기계식키보드,여,21,"85,000원",5.0,서울
8679,2025-12-11 09:00:00,헤드셋,남,24,"150,000원",5.0,대구
8680,2025-02-26 15:00:00,모니터,여,54,"150,000원",5.0,서울
8681,2025-07-22 05:00:00,노트북,여,51,"300,000원",5.0,경기
8682,2025-03-22 21:00:00,노트북,남,38,"150,000원",5.0,경기
8683,2025-05-12 04:00:00,기계식키보드,여,58,"300,000원",5.0,서울
8684,2025-11-27 13:00:00,헤드셋,여,23,"1,200,000원",5.0,대전
8685,2025-02-23 13:00:00,모니터,여,42,"150,000원",5.0,대전
8686,2025-09-27 18:00:00,스마트폰,여,38,"1,200,000원",3.0,인천
8687,2025-02-02 02:00:00,헤드셋,남,45,"35,000원",4.0,인천
8688,2025-03-18 19:00:00,헤드셋,남,45,"85,000원",5.0,인천
8689,2025-01-04 01:00:00,스마트폰,여,26,"85,000원",5.0,서울
8690,2025-03-11 04:00:00,무선마우스,여,51,"150,000원",4.0,부산
8691,2025-07-01 05:00:00,기계식키보드,여,52,"300,000원",3.0,대구
8692,2025-10-23 22:00:00,모니터,여,45,"85,000원",3.0,부산
8693,2025-11-30 08:00:00,기계식키보드,여,43,"300,000원",5.0,광주
8694,2025-06-09 02:00:00,스마트폰,남,42,"85,000원",5.0,서울
8695,2025-01-14 19:00:00,모니터,남,57,"35,000원",4.0,광주
8696,2025-03-01 05:00:00,노트북,남,45,"300,000원",4.0,대전
8697,2025-11-10 00:00:00,노트북,여,50,"1,200,000원",4.0,광주
8698,2025-10-15 02:00:00,모니터,여,25,"300,000원",3.0,부산
8699,2025-07-25 11:00:00,기계식키보드,여,50,"35,000원",4.0,대전
8700,2025-09-09 01:00:00,기계식키보드,남,59,"900,000원",4.0,광주
8701,2025-07-03 16:00:00,노트북,여,31,"900,000원",2.0,경기
8702,2025-08-02 01:00:00,노트북,남,36,"1,200,000원",5.0,대구
8703,2025-12-17 19:00:00,스마트폰,여,45,"900,000원",4.0,서울
8704,2025-05-01 01:00:00,모니터,여,22,"300,000원",5.0,대구
8705,2025-04-30 09:00:00,기계식키보드,여,34,"35,000원",5.0,대전
8706,2025-04-18 07:00:00,스마트폰,여,57,"85,000원",4.0,인천
8707,2025-09-15 17:00:00,기계식키보드,남,43,"1,200,000원",4.0,인천
8708,2025-12-27 16:00:00,노트북,여,49,"900,000원",5.0,대전
8709,2025-08-28 05:00:00,모니터,여,55,"300,000원",,경기
8710,2025-01-12 13:00:00,무선마우스,남,46,"85,000원",,서울
8711,2025-01-03 17:00:00,모니터,남,41,"85,000원",5.0,인천
8712,2025-06-27 14:00:00,헤드셋,남,21,"300,000원",5.0,대구
8713,2025-08-26 16:00:00,무선마우스,여,26,"150,000원",,대전
8714,2025-12-25 02:00:00,스마트폰,여,35,"150,000원",3.0,대구
8715,2025-11-29 21:00:00,무선마우스,여,43,"35,000원",5.0,경기
8716,2025-09-18 15:00:00,무선마우스,여,49,"1,200,000원",4.0,광주
8717,2025-11-07 01:00:00,스마트폰,남,20,"900,000원",3.0,인천
8718,2025-07-15 12:00:00,모니터,남,46,"900,000원",2.0,부산
8719,2025-07-04 03:00:00,스마트폰,남,28,"300,000원",4.0,인천
8720,2025-11-28 16:00:00,헤드셋,남,26,"900,000원",4.0,경기
8721,2025-09-11 06:00:00,노트북,남,24,"35,000원",4.0,인천
8722,2025-03-01 21:00:00,노트북,여,49,"150,000원",4.0,대전
8723,2025-12-26 04:00:00,무선마우스,여,46,"300,000원",5.0,서울
8724,2025-10-21 00:00:00,스마트폰,여,29,"1,200,000원",3.0,경기
8725,2025-08-27 19:00:00,스마트폰,남,44,"300,000원",5.0,대전
8726,2025-05-21 18:00:00,스마트폰,남,37,"900,000원",5.0,대전
8727,2025-12-24 16:00:00,헤드셋,여,26,"35,000원",5.0,대전
8728,2025-09-22 11:00:00,헤드셋,여,50,"1,200,000원",4.0,부산
8729,2025-09-24 17:00:00,모니터,여,51,"300,000원",2.0,대구
8730,2025-10-04 05:00:00,기계식키보드,여,30,"900,000원",4.0,대전
8731,2025-07-09 05:00:00,기계식키보드,여,29,"300,000원",5.0,인천
8732,2025-11-25 04:00:00,기계식키보드,여,41,"1,200,000원",3.0,대전
8733,2025-12-22 13:00:00,모니터,남,50,"900,000원",5.0,광주
8734,2025-12-13 20:00:00,스마트폰,여,33,"150,000원",4.0,대구
8735,2025-01-12 00:00:00,기계식키보드,남,22,"85,000원",5.0,대전
8736,2025-03-01 18:00:00,스마트폰,여,43,"1,200,000원",4.0,경기
8737,2025-08-10 23:00:00,무선마우스,남,33,"150,000원",5.0,대구
8738,2025-08-01 09:00:00,기계식키보드,남,35,"150,000원",5.0,광주
8739,2025-03-11 04:00:00,무선마우스,남,47,"900,000원",3.0,광주
8740,2025-08-26 04:00:00,모니터,여,54,"300,000원",3.0,광주
8741,2025-04-09 02:00:00,노트북,여,59,"300,000원",2.0,광주
8742,2025-12-19 09:00:00,헤드셋,여,21,"35,000원",5.0,서울
8743,2025-09-27 05:00:00,모니터,여,53,"1,200,000원",5.0,광주
8744,2025-10-21 12:00:00,모니터,남,37,"1,200,000원",2.0,경기
8745,2025-08-18 01:00:00,모니터,여,26,"900,000원",4.0,경기
8746,2025-07-09 13:00:00,기계식키보드,여,57,"900,000원",3.0,인천
8747,2025-09-21 22:00:00,무선마우스,여,26,"35,000원",2.0,대전
8748,2025-09-08 10:00:00,헤드셋,남,23,"35,000원",4.0,경기
8749,2025-07-25 06:00:00,기계식키보드,남,35,"150,000원",2.0,서울
8750,2025-09-10 17:00:00,노트북,여,25,"85,000원",4.0,인천
8751,2025-04-01 19:00:00,헤드셋,여,39,"35,000원",5.0,서울
8752,2025-07-26 23:00:00,모니터,여,50,"300,000원",5.0,부산
8753,2025-01-27 10:00:00,스마트폰,여,38,"150,000원",3.0,인천
8754,2025-06-01 07:00:00,노트북,남,41,"85,000원",3.0,경기
8755,2025-07-14 21:00:00,무선마우스,여,40,"35,000원",5.0,경기
8756,2025-04-03 10:00:00,노트북,여,37,"85,000원",3.0,경기
8757,2025-02-27 21:00:00,기계식키보드,남,51,"300,000원",1.0,부산
8758,2025-06-28 04:00:00,스마트폰,여,53,"300,000원",4.0,서울
8759,2025-02-22 01:00:00,기계식키보드,여,46,"150,000원",5.0,경기
8760,2025-11-15 08:00:00,헤드셋,여,57,"150,000원",1.0,광주
8761,2025-08-27 00:00:00,모니터,남,49,"300,000원",,대구
8762,2025-02-21 21:00:00,모니터,남,52,"900,000원",4.0,광주
8763,2025-12-10 13:00:00,노트북,여,46,"150,000원",4.0,대전
8764,2025-01-19 10:00:00,모니터,여,42,"1,200,000원",5.0,경기
8765,2025-10-18 16:00:00,모니터,남,38,"900,000원",4.0,인천
8766,2025-07-14 19:00:00,헤드셋,남,50,"1,200,000원",4.0,인천
8767,2025-11-28 09:00:00,무선마우스,남,23,"85,000원",5.0,대구
8768,2025-07-02 09:00:00,무선마우스,여,38,"85,000원",1.0,대전
8769,2025-10-22 02:00:00,기계식키보드,남,57,"85,000원",5.0,대전
8770,2025-02-04 06:00:00,기계식키보드,남,59,"35,000원",5.0,부산
8771,2025-05-03 11:00:00,무선마우스,남,41,"150,000원",4.0,인천
8772,2025-10-23 16:00:00,노트북,여,28,"150,000원",4.0,부산
8773,2025-08-29 05:00:00,무선마우스,남,50,"300,000원",2.0,부산
8774,2025-02-12 23:00:00,기계식키보드,여,29,"150,000원",5.0,대구
8775,2025-01-24 10:00:00,스마트폰,여,29,"85,000원",5.0,인천
8776,2025-01-15 04:00:00,모니터,여,49,"1,200,000원",,광주
8777,2025-07-10 07:00:00,헤드셋,여,29,"900,000원",4.0,대전
8778,2025-11-24 14:00:00,스마트폰,남,55,"35,000원",5.0,경기
8779,2025-04-06 16:00:00,스마트폰,여,37,"900,000원",3.0,광주
8780,2025-01-10 18:00:00,모니터,여,38,"1,200,000원",2.0,광주
8781,2025-08-05 18:00:00,무선마우스,여,42,"35,000원",,광주
8782,2025-02-23 19:00:00,노트북,남,23,"300,000원",4.0,대전
8783,2025-07-16 23:00:00,스마트폰,남,31,"150,000원",5.0,부산
8784,2025-12-30 08:00:00,노트북,남,43,"150,000원",4.0,부산
8785,2025-05-03 11:00:00,헤드셋,남,32,"300,000원",3.0,인천
8786,2025-08-15 11:00:00,헤드셋,여,23,"1,200,000원",5.0,인천
8787,2025-10-18 21:00:00,헤드셋,여,46,"300,000원",5.0,광주
8788,2025-08-13 16:00:00,기계식키보드,여,57,"85,000원",5.0,대구
8789,2025-11-29 04:00:00,스마트폰,남,58,"1,200,000원",5.0,서울
8790,2025-02-21 09:00:00,헤드셋,남,27,"35,000원",4.0,광주
8791,2025-04-27 16:00:00,기계식키보드,남,45,"900,000원",4.0,광주
8792,2025-04-26 15:00:00,헤드셋,여,53,"900,000원",5.0,대전
8793,2025-09-09 20:00:00,무선마우스,여,28,"300,000원",5.0,대전
8794,2025-05-26 07:00:00,스마트폰,여,29,"150,000원",,서울
8795,2025-11-04 15:00:00,기계식키보드,남,20,"300,000원",4.0,대전
8796,2025-06-10 10:00:00,헤드셋,남,27,"150,000원",1.0,서울
8797,2025-07-28 05:00:00,기계식키보드,여,29,"300,000원",5.0,부산
8798,2025-02-07 02:00:00,헤드셋,남,44,"300,000원",4.0,대구
8799,2025-09-04 16:00:00,무선마우스,여,50,"900,000원",4.0,대전
8800,2025-02-19 12:00:00,노트북,여,58,"85,000원",5.0,서울
8801,2025-08-24 04:00:00,헤드셋,남,22,"150,000원",,광주
8802,2025-01-31 20:00:00,노트북,여,58,"85,000원",4.0,인천
8803,2025-02-27 01:00:00,스마트폰,여,57,"85,000원",4.0,대전
8804,2025-03-25 08:00:00,무선마우스,여,54,"85,000원",5.0,광주
8805,2025-03-03 07:00:00,스마트폰,여,27,"900,000원",5.0,대전
8806,2025-03-06 00:00:00,노트북,여,20,"85,000원",4.0,부산
8807,2025-01-14 06:00:00,무선마우스,남,24,"150,000원",5.0,부산
8808,2025-08-03 17:00:00,모니터,여,46,"35,000원",4.0,광주
8809,2025-03-20 22:00:00,무선마우스,남,45,"85,000원",,대전
8810,2025-11-29 23:00:00,무선마우스,여,45,"85,000원",5.0,인천
8811,2025-12-25 00:00:00,모니터,남,30,"35,000원",4.0,대구
8812,2025-09-05 07:00:00,기계식키보드,남,53,"85,000원",5.0,대구
8813,2025-01-31 03:00:00,기계식키보드,남,21,"35,000원",,서울
8814,2025-04-08 01:00:00,기계식키보드,여,40,"1,200,000원",4.0,인천
8815,2025-04-26 10:00:00,노트북,남,45,"900,000원",4.0,경기
8816,2025-11-11 09:00:00,무선마우스,여,31,"900,000원",5.0,대구
8817,2025-07-21 22:00:00,헤드셋,여,28,"35,000원",5.0,서울
8818,2025-01-12 03:00:00,모니터,남,42,"300,000원",5.0,부산
8819,2025-01-24 17:00:00,헤드셋,남,24,"900,000원",4.0,대구
8820,2025-03-24 05:00:00,노트북,여,28,"150,000원",4.0,경기
8821,2025-04-28 14:00:00,모니터,여,29,"900,000원",5.0,부산
8822,2025-07-05 20:00:00,헤드셋,여,29,"900,000원",,부산
8823,2025-01-12 06:00:00,노트북,남,33,"150,000원",5.0,대전
8824,2025-11-15 09:00:00,노트북,여,55,"35,000원",5.0,인천
8825,2025-10-06 08:00:00,노트북,여,29,"35,000원",4.0,인천
8826,2025-02-22 09:00:00,모니터,여,56,"150,000원",5.0,광주
8827,2025-12-10 18:00:00,헤드셋,여,57,"900,000원",3.0,대구
8828,2025-08-12 18:00:00,헤드셋,여,41,"85,000원",5.0,경기
8829,2025-07-22 10:00:00,스마트폰,여,42,"900,000원",5.0,인천
8830,2025-12-24 13:00:00,노트북,여,35,"35,000원",4.0,서울
8831,2025-10-19 15:00:00,기계식키보드,여,30,"85,000원",5.0,부산
8832,2025-01-06 00:00:00,무선마우스,여,54,"1,200,000원",2.0,서울
8833,2025-10-15 20:00:00,스마트폰,여,39,"35,000원",5.0,부산
8834,2025-04-06 23:00:00,스마트폰,여,56,"150,000원",4.0,서울
8835,2025-07-22 13:00:00,모니터,여,24,"85,000원",5.0,부산
8836,2025-05-02 07:00:00,스마트폰,남,55,"1,200,000원",4.0,인천
8837,2025-10-29 12:00:00,헤드셋,여,32,"1,200,000원",5.0,서울
8838,2025-08-20 21:00:00,모니터,여,36,"150,000원",5.0,대구
8839,2025-09-30 03:00:00,모니터,여,45,"85,000원",4.0,대구
8840,2025-02-16 05:00:00,기계식키보드,여,39,"300,000원",5.0,경기
8841,2025-10-16 17:00:00,노트북,여,58,"35,000원",5.0,경기
8842,2025-02-22 02:00:00,스마트폰,남,52,"900,000원",5.0,대전
8843,2025-12-07 17:00:00,노트북,여,49,"85,000원",2.0,광주
8844,2025-03-10 17:00:00,노트북,남,35,"35,000원",5.0,경기
8845,2025-11-03 07:00:00,노트북,여,26,"150,000원",4.0,서울
8846,2025-09-04 07:00:00,모니터,남,49,"900,000원",5.0,부산
8847,2025-05-04 04:00:00,노트북,남,21,"300,000원",1.0,광주
8848,2025-08-31 20:00:00,스마트폰,여,31,"150,000원",4.0,경기
8849,2025-07-28 02:00:00,모니터,남,59,"35,000원",2.0,인천
8850,2025-09-26 04:00:00,스마트폰,남,20,"1,200,000원",,대구
8851,2025-12-28 12:00:00,모니터,여,22,"150,000원",5.0,대구
8852,2025-11-14 06:00:00,무선마우스,남,27,"150,000원",,인천
8853,2025-03-13 11:00:00,무선마우스,남,45,"35,000원",5.0,대구
8854,2025-12-06 14:00:00,무선마우스,남,59,"300,000원",5.0,서울
8855,2025-05-26 03:00:00,무선마우스,여,30,"35,000원",5.0,대전
8856,2025-11-16 19:00:00,모니터,여,40,"35,000원",4.0,인천
8857,2025-03-15 05:00:00,노트북,여,24,"300,000원",5.0,대전
8858,2025-03-17 09:00:00,기계식키보드,여,59,"300,000원",5.0,서울
8859,2025-08-19 19:00:00,헤드셋,남,45,"150,000원",5.0,광주
8860,2025-09-10 00:00:00,기계식키보드,여,40,"1,200,000원",5.0,대전
8861,2025-02-17 23:00:00,무선마우스,남,28,"35,000원",,대구
8862,2025-08-17 20:00:00,노트북,여,36,"1,200,000원",4.0,인천
8863,2025-10-07 15:00:00,스마트폰,여,56,"300,000원",4.0,인천
8864,2025-09-20 14:00:00,노트북,남,21,"300,000원",5.0,광주
8865,2025-07-17 19:00:00,스마트폰,남,59,"35,000원",2.0,광주
8866,2025-12-17 02:00:00,기계식키보드,여,47,"150,000원",,광주
8867,2025-07-15 01:00:00,노트북,여,46,"35,000원",,인천
8868,2025-04-15 11:00:00,노트북,여,59,"150,000원",5.0,대구
8869,2025-05-04 11:00:00,헤드셋,여,20,"900,000원",5.0,대구
8870,2025-05-23 20:00:00,기계식키보드,여,30,"150,000원",4.0,대구
8871,2025-11-09 06:00:00,노트북,남,58,"35,000원",5.0,경기
8872,2025-06-14 19:00:00,스마트폰,여,37,"35,000원",,경기
8873,2025-06-04 09:00:00,노트북,남,46,"150,000원",2.0,대전
8874,2025-06-18 06:00:00,스마트폰,여,29,"1,200,000원",3.0,부산
8875,2025-01-30 17:00:00,무선마우스,여,55,"150,000원",4.0,대전
8876,2025-10-30 12:00:00,노트북,남,40,"900,000원",5.0,인천
8877,2025-10-20 03:00:00,스마트폰,여,47,"900,000원",3.0,대전
8878,2025-12-22 01:00:00,기계식키보드,남,20,"1,200,000원",4.0,대구
8879,2025-03-14 18:00:00,무선마우스,남,33,"900,000원",4.0,인천
8880,2025-02-20 07:00:00,노트북,여,39,"35,000원",5.0,광주
8881,2025-02-02 16:00:00,헤드셋,남,28,"1,200,000원",,서울
8882,2025-04-23 08:00:00,스마트폰,여,46,"1,200,000원",5.0,서울
8883,2025-10-22 17:00:00,헤드셋,여,23,"1,200,000원",5.0,대구
8884,2025-07-29 20:00:00,노트북,여,56,"85,000원",1.0,경기
8885,2025-10-24 23:00:00,스마트폰,여,37,"150,000원",5.0,대전
8886,2025-06-04 22:00:00,노트북,여,50,"150,000원",4.0,부산
8887,2025-08-29 15:00:00,무선마우스,여,58,"1,200,000원",4.0,대전
8888,2025-11-26 14:00:00,무선마우스,여,29,"900,000원",4.0,경기
8889,2025-04-23 05:00:00,노트북,남,28,"85,000원",4.0,인천
8890,2025-01-27 01:00:00,노트북,여,47,"85,000원",2.0,경기
8891,2025-06-04 12:00:00,모니터,남,47,"35,000원",5.0,대구
8892,2025-10-13 19:00:00,노트북,여,32,"35,000원",1.0,광주
8893,2025-11-17 12:00:00,노트북,여,37,"150,000원",5.0,광주
8894,2025-09-24 14:00:00,헤드셋,남,31,"300,000원",5.0,경기
8895,2025-10-30 04:00:00,헤드셋,남,27,"1,200,000원",4.0,서울
8896,2025-03-06 19:00:00,무선마우스,남,42,"300,000원",5.0,대구
8897,2025-06-24 11:00:00,헤드셋,남,24,"35,000원",,대전
8898,2025-11-20 15:00:00,노트북,여,26,"150,000원",4.0,대구
8899,2025-01-02 12:00:00,기계식키보드,여,34,"150,000원",5.0,대전
8900,2025-03-16 11:00:00,노트북,남,22,"150,000원",4.0,대구
8901,2025-09-19 19:00:00,모니터,여,37,"150,000원",4.0,경기
8902,2025-12-02 20:00:00,스마트폰,남,57,"150,000원",1.0,서울
8903,2025-12-03 01:00:00,무선마우스,남,45,"1,200,000원",2.0,경기
8904,2025-06-11 16:00:00,헤드셋,남,57,"85,000원",5.0,인천
8905,2025-09-05 04:00:00,기계식키보드,남,52,"300,000원",3.0,광주
8906,2025-12-14 00:00:00,스마트폰,남,40,"85,000원",5.0,부산
8907,2025-09-21 21:00:00,기계식키보드,여,36,"35,000원",5.0,부산
8908,2025-08-28 23:00:00,무선마우스,남,21,"35,000원",,광주
8909,2025-09-28 05:00:00,헤드셋,남,44,"85,000원",5.0,부산
8910,2025-07-31 03:00:00,모니터,여,38,"150,000원",3.0,광주
8911,2025-01-28 13:00:00,무선마우스,남,57,"150,000원",5.0,인천
8912,2025-11-29 05:00:00,기계식키보드,남,44,"85,000원",5.0,인천
8913,2025-09-24 02:00:00,기계식키보드,여,58,"150,000원",,인천
8914,2025-11-25 15:00:00,무선마우스,여,23,"85,000원",5.0,서울
8915,2025-01-18 06:00:00,노트북,여,22,"900,000원",5.0,대구
8916,2025-10-13 10:00:00,무선마우스,여,53,"35,000원",5.0,광주
8917,2025-12-22 14:00:00,헤드셋,여,29,"150,000원",4.0,대전
8918,2025-04-24 17:00:00,헤드셋,남,46,"300,000원",5.0,인천
8919,2025-06-12 09:00:00,모니터,남,45,"900,000원",5.0,부산
8920,2025-04-01 09:00:00,무선마우스,남,46,"1,200,000원",2.0,광주
8921,2025-03-20 06:00:00,스마트폰,여,20,"900,000원",5.0,대전
8922,2025-09-26 22:00:00,헤드셋,여,39,"900,000원",2.0,대전
8923,2025-07-10 10:00:00,헤드셋,여,44,"900,000원",5.0,부산
8924,2025-03-05 03:00:00,헤드셋,여,29,"300,000원",,광주
8925,2025-01-24 22:00:00,노트북,여,20,"35,000원",5.0,광주
8926,2025-04-30 11:00:00,스마트폰,여,35,"150,000원",5.0,경기
8927,2025-05-28 16:00:00,무선마우스,남,30,"300,000원",,대전
8928,2025-07-06 13:00:00,노트북,여,23,"300,000원",4.0,대구
8929,2025-01-03 23:00:00,헤드셋,남,54,"85,000원",4.0,인천
8930,2025-05-05 04:00:00,스마트폰,남,32,"150,000원",4.0,대구
8931,2025-08-17 20:00:00,스마트폰,남,40,"85,000원",1.0,인천
8932,2025-07-18 07:00:00,노트북,여,34,"85,000원",,부산
8933,2025-12-03 20:00:00,헤드셋,여,29,"900,000원",1.0,대구
8934,2025-01-02 15:00:00,노트북,여,57,"85,000원",5.0,대구
8935,2025-08-12 21:00:00,기계식키보드,여,30,"1,200,000원",4.0,인천
8936,2025-11-12 05:00:00,헤드셋,여,51,"900,000원",3.0,인천
8937,2025-03-21 04:00:00,노트북,남,52,"900,000원",1.0,대전
8938,2025-04-03 09:00:00,무선마우스,남,39,"85,000원",4.0,대구
8939,2025-07-19 20:00:00,헤드셋,여,55,"85,000원",3.0,광주
8940,2025-07-11 22:00:00,모니터,남,49,"35,000원",,인천
8941,2025-02-23 11:00:00,헤드셋,남,29,"900,000원",4.0,대구
8942,2025-12-27 10:00:00,기계식키보드,여,34,"1,200,000원",2.0,경기
8943,2025-02-03 23:00:00,노트북,남,48,"300,000원",5.0,대구
8944,2025-04-15 15:00:00,모니터,남,20,"85,000원",4.0,서울
8945,2025-01-11 06:00:00,기계식키보드,여,40,"900,000원",5.0,대구
8946,2025-07-21 01:00:00,무선마우스,남,34,"300,000원",5.0,대전
8947,2025-09-29 12:00:00,헤드셋,여,22,"85,000원",,대전
8948,2025-01-18 08:00:00,모니터,여,52,"35,000원",5.0,광주
8949,2025-10-07 06:00:00,노트북,여,57,"85,000원",4.0,경기
8950,2025-06-04 21:00:00,노트북,남,38,"1,200,000원",5.0,경기
8951,2025-01-05 11:00:00,무선마우스,남,23,"150,000원",5.0,광주
8952,2025-07-08 01:00:00,기계식키보드,남,31,"150,000원",5.0,대전
8953,2025-03-01 05:00:00,모니터,여,44,"85,000원",4.0,대전
